ID Año Mes Día Hora Min Seg Lat Long Dep mb ms ml mp in 
37426 1988 4 21 21 55 0 10.8 -60.98 21 0 0 0 0 0 
37427 1988 4 22 0 42 0 10.19 -60.33 41 0 0 0 0 0 
37433 1988 4 22 10 16 0 10.11 -60.4 65 0 0 4.1 0 0 
37436 1988 4 22 22 3 0 10.79 -61.53 33 0 0 0 0 0 
37437 1988 4 22 22 17 0 10.92 -61.79 6 0 0 0 0 0 
37438 1988 4 23 2 25 0 10.87 -61.17 14 0 0 0 0 0 
37441 1988 4 23 20 28 0 10.96 -61.03 21 0 0 0 0 0 
37443 1988 4 23 23 12 0 7.31 -73.41 1 4.7 3.6 0 0 0 
37447 1988 4 24 9 6 0 10.63 -61.79 5 0 0 0 0 0 
37458 1988 4 26 4 54 0 10.64 -60.91 86 0 0 0 0 0 
37461 1988 4 26 15 58 0 10.88 -60.84 35 0 0 0 0 0 
37463 1988 4 26 22 26 0 10.49 -60.73 63 0 0 0 0 0 
37472 1988 4 28 22 15 0 10.37 -60.6 63 4.5 0 4.3 0 0 
37480 1988 4 29 23 20 0 10.4 -61.42 20 0 0 0 0 0 
37481 1988 4 30 0 4 0 10.37 -61.34 22 0 0 0 0 0 
37485 1988 4 30 21 37 0 10.4 -61.6 52 4.1 3.5 4.3 0 0 
37486 1988 4 30 21 40 0 10.4 -61.52 34 0 0 0 0 0 
37487 1988 4 30 21 42 0 10.35 -61.41 46 0 0 2.3 0 0 
37501 1988 5 3 0 33 0 11.35 -61.9 114 0 0 0 0 0 
37505 1988 5 4 13 14 0 10.25 -60.16 66 0 0 3.1 0 0 
37511 1988 5 5 11 2 0 10.22 -60.38 35 0 0 3.7 0 0 
37516 1988 5 6 10 47 0 10.08 -60.42 76 0 0 3.7 0 0 
37521 1988 5 7 3 15 0 11.51 -61.25 37 0 0 4.1 0 0 
37522 1988 5 7 3 35 0 10.58 -60.42 70 0 0 0 0 0 
37525 1988 5 8 3 15 0 10.24 -60.4 35 4.2 4.5 4.6 0 0 
37528 1988 5 8 17 36 0 10.89 -62.14 80 0 0 0 0 0 
37538 1988 5 12 12 43 0 10.44 -60.49 64 0 0 0 0 0 
37547 1988 5 14 6 56 0 9.71 -64.57 105 0 0 4.3 0 0 
37556 1988 5 16 6 11 0 10.89 -61.2 0 0 0 0 0 0 
37559 1988 5 16 12 8 0 11.56 -61.58 111 0 0 0 0 0 
37561 1988 5 17 7 43 0 10.36 -62.42 3 0 3.7 4.5 0 0 
37610 1988 5 22 10 31 0 10.59 -60.5 88 0 0 0 0 0 
37614 1988 5 22 12 38 0 10.7 -60.76 87 0 0 0 0 0 
37641 1988 5 26 12 0 0 6.81 -73.06 1 4.2 2.9 0 0 0 
37665 1988 5 29 20 55 0 11.44 -61.55 54 0 0 0 0 0 
37666 1988 5 29 20 56 0 10.86 -62.3 103 4.1 0 3.9 0 0 
37676 1988 5 31 12 15 0 10.7 -60.77 35 0 0 0 0 0 
37684 1988 6 1 9 54 0 11.85 -60.83 35 0 0 0 0 0 
37686 1988 6 1 18 56 0 6.93 -73.06 1 4.3 3 0 0 0 
37688 1988 6 2 3 3 0 6.87 -73.04 1 4.9 3.9 6.2 0 0 
37700 1988 6 4 3 29 0 10.44 -60.3 56 4.4 0 4.3 0 0 
37711 1988 6 5 4 24 0 6.9 -73.19 1 4.3 3 0 0 0 
37717 1988 6 6 2 29 0 10.38 -60.66 65 4.6 0 4.8 0 0 
37719 1988 6 6 7 39 0 10.19 -60.64 25 0 0 0 0 0 
37731 1988 6 9 23 16 0 10.73 -60.76 35 0 0 0 0 0 
37735 1988 6 10 19 5 0 11.83 -60.94 80 0 0 0 0 0 
37737 1988 6 10 20 30 0 10.44 -60.21 35 0 0 0 0 0 
37739 1988 6 11 6 20 0 11.22 -62.37 28 0 0 3.5 0 0 
37755 1988 6 14 20 50 0 10.9 -62.04 92 0 0 0 0 0 
37760 1988 6 15 19 2 0 9.96 -60.13 16 0 0 0 0 0 
37765 1988 6 16 19 8 0 10.8 -61.51 75 0 0 0 0 0 
37768 1988 6 17 8 0 0 10.94 -61.12 101 0 0 0 0 0 
37775 1988 6 19 7 20 0 10.14 -60.36 137 0 0 0 0 0 
37776 1988 6 19 23 48 0 10.64 -61.52 47 0 0 0 0 0 
37777 1988 6 20 0 36 0 6.94 -73.23 1 4.5 3.3 0 0 0 
37784 1988 6 20 16 45 0 10.96 -69.3 24 4.5 4 0 0 0 
37796 1988 6 23 6 39 0 10.97 -62.09 76 0 0 0 0 0 
37805 1988 6 24 8 57 0 10.18 -60.56 24 6 5.6 5.1 0 0 
37806 1988 6 24 9 53 0 10.79 -60.95 30 0 0 0 0 0 
37808 1988 6 24 10 27 0 10.28 -61.7 32 0 0 4.3 0 0 
37809 1988 6 24 10 30 0 6.82 -73.05 1 4.2 2.9 0 0 0 
37812 1988 6 24 13 13 0 9.99 -60.34 63 0 0 4 0 0 
37813 1988 6 24 22 25 0 10.21 -60.4 57 0 0 4.2 0 0 
37820 1988 6 25 23 48 0 10.01 -60.2 45 0 0 0 0 0 
37822 1988 6 26 7 3 0 10.34 -60.59 58 5.1 4.3 4.8 0 0 
37826 1988 6 26 22 25 0 10.43 -60.87 64 0 0 0 0 0 
37835 1988 6 27 16 3 0 10.31 -60.51 54 0 0 0 0 0 
37837 1988 6 28 0 20 0 10.71 -60.76 57 0 0 0 0 0 
37843 1988 6 28 22 29 0 11.1 -61.37 33 0 0 0 0 0 
37851 1988 6 30 5 44 0 7.3 -72.05 33 4.5 0 0 0 0 
37852 1988 6 30 7 0 0 10.61 -61.65 37 0 0 0 0 0 
37854 1988 6 30 9 11 0 6.84 -73.4 1 4.5 3.3 0 0 0 
37855 1988 6 30 11 53 0 10.4 -60.4 123 0 0 3.6 0 0 
37860 1988 6 30 17 33 0 10.57 -60.53 72 0 0 3.4 0 0 
37861 1988 6 30 23 15 0 10.78 -62.3 98 0 0 0 0 0 
37863 1988 7 1 18 54 0 10.54 -60.59 78 0 0 0 0 0 
37864 1988 7 2 1 58 0 10.73 -60.87 33 0 0 0 0 0 
37865 1988 7 2 3 11 0 10.52 -60.75 48 0 0 0 0 0 
37873 1988 7 3 2 16 0 6.9 -73.2 1 4.3 3 0 0 0 
37876 1988 7 4 7 25 0 11.57 -61.3 32 0 0 0 0 0 
37885 1988 7 5 11 8 0 11.26 -61.67 90 0 0 0 0 0 
37888 1988 7 6 19 48 0 11.11 -62.53 122 5.1 0 4.8 0 0 
37889 1988 7 6 21 47 0 11.13 -62.05 27 0 0 0 0 0 
37890 1988 7 7 0 49 0 10.89 -62.13 66 0 0 0 0 0 
37892 1988 7 7 8 3 0 10.61 -60.79 64 0 0 0 0 0 
37897 1988 7 8 3 10 0 10.77 -62.27 122 0 0 0 0 0 
37901 1988 7 8 7 5 0 10.99 -61.72 23 0 0 0 0 0 
37908 1988 7 9 21 32 0 6.91 -73.21 1 4 2.7 0 0 0 
37918 1988 7 11 8 46 0 11 -62.07 19 0 0 0 0 0 
37924 1988 7 12 9 55 0 9.85 -71.34 34 5.4 4.4 0 0 0 
37926 1988 7 12 18 37 0 10.48 -61.97 10 0 0 0 0 0 
37927 1988 7 12 18 40 0 10.39 -62.3 0 0 0 4.1 0 0 
37928 1988 7 12 18 55 0 10.56 -61.96 0 0 0 0 0 0 
37929 1988 7 12 19 0 0 10.52 -62.01 0 0 0 0 0 0 
37930 1988 7 12 19 5 0 10.31 -62.43 0 0 0 3.3 0 0 
37931 1988 7 12 19 21 0 10.4 -62.25 5 0 0 4.4 0 0 
37932 1988 7 12 21 24 0 10.53 -61.91 9 0 0 0 0 0 
37933 1988 7 13 0 40 0 10.49 -62.21 0 0 0 0 0 0 
37936 1988 7 13 5 17 0 10.38 -62.37 0 0 0 0 0 0 
37937 1988 7 13 8 52 0 10.23 -60.53 58 0 0 0 0 0 
37939 1988 7 13 22 36 0 10.55 -61.79 21 0 0 0 0 0 
37941 1988 7 14 20 0 0 10.94 -61.26 47 0 0 0 0 0 
37944 1988 7 15 6 28 0 11.64 -61.22 35 0 0 0 0 0 
37946 1988 7 15 8 10 0 10.44 -60.41 34 0 0 0 0 0 
37951 1988 7 16 6 40 0 11.1 -61.94 54 0 0 0 0 0 
37952 1988 7 16 8 23 0 10.99 -62.16 34 0 0 0 0 0 
37953 1988 7 16 10 7 0 11.25 -61.86 19 0 0 0 0 0 
37955 1988 7 17 10 54 0 10.26 -60.22 15 0 0 3.4 0 0 
37956 1988 7 17 11 57 0 10.58 -62.03 0 0 0 0 0 0 
37958 1988 7 17 16 22 0 10.26 -60.52 76 0 0 0 0 0 
37960 1988 7 17 21 23 0 6.79 -73.09 1 4.8 3.8 0 0 0 
37961 1988 7 17 21 23 0 10.84 -62.18 75 0 0 0 0 0 
37962 1988 7 17 21 25 0 11.49 -63.92 36 0 0 4 0 0 
37966 1988 7 18 7 10 0 6.87 -72.96 1 4.4 3.2 0 0 0 
37968 1988 7 18 7 45 0 11.33 -61.3 34 0 0 0 0 0 
37969 1988 7 18 8 52 0 11.01 -62.03 86 0 0 0 0 0 
37970 1988 7 18 11 28 0 10.93 -62.33 75 0 0 0 0 0 
37972 1988 7 18 21 33 0 10.4 -60.56 56 0 0 0 0 0 
37978 1988 7 19 9 24 0 10.12 -62.35 62 0 0 0 0 0 
37980 1988 7 19 11 53 0 10.43 -62.28 30 0 0 3.5 0 0 
37985 1988 7 20 3 44 0 10.63 -60.54 29 0 0 2.9 0 0 
37993 1988 7 21 7 54 0 10.09 -63.13 45 0 0 0 0 0 
37994 1988 7 21 8 42 0 12.43 -61.65 177 0 0 4.3 0 0 
38001 1988 7 21 16 9 0 10.67 -60.76 27 0 0 0 0 0 
38004 1988 7 21 21 31 0 10.69 -60.95 21 0 0 0 0 0 
38007 1988 7 22 7 56 0 10.67 -61.72 0 0 0 0 0 0 
38016 1988 7 23 22 50 0 11.26 -61.9 45 0 0 0 0 0 
38024 1988 7 27 15 0 0 11.03 -62.07 69 0 0 0 0 0 
38025 1988 7 27 18 7 0 10.95 -62.07 74 0 0 0 0 0 
38026 1988 7 27 23 50 0 11.61 -61.26 13 0 0 0 0 0 
38027 1988 7 27 23 51 0 11.56 -61.28 56 0 0 0 0 0 
38028 1988 7 28 0 6 0 11.58 -61.27 34 0 0 0 0 0 
38032 1988 7 29 3 44 0 10.68 -60.87 16 0 0 0 0 0 
38036 1988 7 29 23 41 0 10.49 -60.56 30 0 0 0 0 0 
38042 1988 7 31 16 8 0 10.78 -60.55 49 0 0 0 0 0 
38044 1988 8 1 21 23 0 10.94 -62.08 81 0 0 0 0 0 
38048 1988 8 2 14 50 0 10.48 -62.14 3 0 0 0 0 0 
38049 1988 8 2 20 28 0 10.67 -60.65 29 0 0 0 0 0 
38050 1988 8 3 0 36 0 10.8 -61.47 42 0 0 0 0 0 
38058 1988 8 4 4 11 0 11.15 -61.83 18 0 0 0 0 0 
38064 1988 8 4 15 20 0 10.73 -62.65 24 0 0 0 0 0 
38071 1988 8 5 21 29 0 11.28 -62.04 115 0 0 0 0 0 
38074 1988 8 6 20 11 0 10.52 -63.53 35 0 0 3.2 0 0 
38086 1988 8 10 0 28 0 11.46 -61.28 24 0 0 0 0 0 
38089 1988 8 11 1 34 0 10.89 -62.45 13 4.4 0 4.1 0 0 
38090 1988 8 11 1 43 0 10.83 -62.18 62 0 0 0 0 0 
38094 1988 8 11 22 50 0 10.86 -62.29 14 0 0 0 0 0 
38097 1988 8 12 6 40 0 10.38 -60.57 62 0 0 0 0 0 
38098 1988 8 12 7 48 0 11.12 -61.88 25 0 0 0 0 0 
38109 1988 8 14 12 8 0 6.9 -73.15 1 4.6 3.5 0 0 0 
38114 1988 8 14 22 35 0 10.6 -60.45 60 0 0 0 0 0 
38118 1988 8 16 0 44 0 11.28 -61.49 24 0 0 0 0 0 
38123 1988 8 16 5 27 0 10.1 -60.24 83 0 0 0 0 0 
38135 1988 8 17 17 23 0 10.76 -62.26 90 0 0 0 0 0 
38138 1988 8 18 0 9 0 10.46 -62.03 2 0 0 0 0 0 
38154 1988 8 19 10 53 0 11.05 -62.12 78 0 0 0 0 0 
38159 1988 8 20 6 37 0 10.59 -61.84 6 0 0 0 0 0 
38164 1988 8 20 17 11 0 10.63 -60.78 35 0 0 0 0 0 
38174 1988 8 22 11 30 0 10.01 -71.18 10 0 0 0 0 0 
38177 1988 8 23 20 17 0 10.97 -62.19 84 0 0 0 0 0 
38192 1988 8 27 3 35 0 10.86 -62.14 80 0 0 0 0 0 
38201 1988 8 29 4 7 0 11.28 -61.96 138 0 0 0 0 0 
38202 1988 8 29 9 41 0 11.55 -62.28 165 0 0 0 0 0 
38214 1988 8 31 3 40 0 11.7 -61.8 187 0 0 0 0 0 
38217 1988 8 31 16 44 0 11.27 -61.65 2 0 0 0 0 0 
38222 1988 9 1 8 0 0 11.25 -62 90 0 0 0 0 0 
38225 1988 9 2 6 18 0 10.45 -62.51 48 4 4.3 4.1 0 0 
38226 1988 9 2 8 30 0 10.06 -60.33 86 0 0 0 0 0 
38247 1988 9 6 6 36 0 10.64 -62.03 0 0 0 0 0 0 
38259 1988 9 8 18 9 0 10.22 -60.39 10 0 0 0 0 0 
38276 1988 9 11 11 18 0 11.96 -61.08 10 0 0 4.1 0 0 
38284 1988 9 14 1 43 0 10.65 -60.82 10 0 0 0 0 0 
38291 1988 9 15 7 19 0 10.6 -60.82 32 0 0 0 0 0 
38295 1988 9 15 17 10 0 11.57 -61.3 10 0 0 0 0 0 
38301 1988 9 16 15 17 0 10.57 -61.98 10 0 0 0 0 0 
38302 1988 9 16 18 40 0 10.22 -60.48 74 0 0 0 0 0 
38308 1988 9 19 4 22 0 10.94 -61.24 33 0 0 0 0 0 
38316 1988 9 20 16 0 0 10.84 -62.46 30 0 0 3.5 0 0 
38341 1988 9 24 22 4 0 12 -60.35 19 0 0 4.2 0 0 
38342 1988 9 24 22 6 0 11.98 -60.44 20 0 0 4.3 0 0 
38343 1988 9 25 0 21 0 11.99 -60.25 0 0 0 4.2 0 0 
38345 1988 9 25 9 34 0 10.51 -60.58 58 0 0 0 0 0 
38348 1988 9 25 22 56 0 10.6 -61.92 14 0 0 0 0 0 
38350 1988 9 26 3 54 0 10.89 -65.51 11 4.6 4.2 0 0 0 
38358 1988 9 28 15 29 0 11.01 -62.25 95 0 0 0 0 0 
38386 1988 10 3 2 15 0 11.65 -61.19 92 0 0 4 0 0 
38396 1988 10 5 6 7 0 10.87 -61.73 33 0 0 0 0 0 
38403 1988 10 6 18 23 0 6.92 -72.95 1 4.1 2.8 0 0 0 
38418 1988 10 10 2 13 0 11.06 -61.82 41 0 0 0 0 0 
38435 1988 10 15 21 53 0 10.01 -60.41 56 0 0 3.5 0 0 
38483 1988 10 22 17 30 0 11.21 -61.03 52 0 0 0 0 0 
38485 1988 10 23 3 23 0 10.16 -60.4 54 0 0 3.2 0 0 
38494 1988 10 24 8 5 0 11.49 -62.14 24 0 0 0 0 0 
38496 1988 10 24 16 21 0 9.1 -63.67 33 0 0 4.1 0 0 
38498 1988 10 24 23 27 0 10.51 -60.56 37 0 0 0 0 0 
38516 1988 10 28 8 40 0 8.66 -73.18 1 4.5 3.3 0 0 0 
38517 1988 10 29 2 23 0 10.08 -60.31 88 0 0 0 0 0 
38519 1988 10 29 8 32 0 10.46 -60.53 82 0 0 0 0 0 
38540 1988 11 2 9 19 0 10.59 -60.67 68 0 0 0 0 0 
38542 1988 11 2 21 2 0 10.28 -60.27 89 0 0 0 0 0 
38544 1988 11 3 8 49 0 10.81 -62.04 92 0 0 0 0 0 
38552 1988 11 4 23 4 0 10.59 -60.63 44 0 0 0 0 0 
38559 1988 11 6 17 3 0 8.26 -73.12 1 4.2 2.9 4.5 0 0 
38561 1988 11 7 6 24 0 10.63 -60.83 33 0 0 0 0 0 
38563 1988 11 8 8 4 0 10.82 -63.12 10 0 0 0 0 0 
38567 1988 11 9 19 49 0 11.33 -62.5 42 0 0 0 0 0 
38583 1988 11 11 4 59 0 10.62 -61.74 3 0 0 0 0 0 
38606 1988 11 16 0 45 0 10.51 -62.42 76 0 0 3.6 0 0 
38635 1988 11 22 1 18 0 10.69 -61.76 33 0 0 0 0 0 
38637 1988 11 22 11 16 0 10.89 -62 81 4.1 0 4.3 0 0 
38641 1988 11 23 8 52 0 6.94 -72.99 1 4.8 3.8 0 0 0 
38646 1988 11 24 0 33 0 9.99 -60.31 23 0 0 3.6 0 0 
38648 1988 11 24 11 28 0 10.92 -61.76 33 0 0 0 0 0 
38653 1988 11 25 5 19 0 10.45 -60.54 71 0 0 0 0 0 
38688 1988 12 2 18 25 0 10.33 -60.88 60 0 0 0 0 0 
38695 1988 12 3 15 54 0 10.69 -60.6 33 0 0 0 0 0 
38699 1988 12 4 0 41 0 10.17 -60.37 48 4.8 0 4.5 0 0 
38700 1988 12 4 4 28 0 11.78 -60.92 66 0 0 3.8 0 0 
38759 1988 12 11 23 16 0 10.93 -61.12 0 0 0 0 0 0 
38774 1988 12 15 20 16 0 10.87 -62.52 95 5 0 4.6 0 0 
38780 1988 12 16 8 14 0 10.5 -64.69 119 0 0 4.2 0 0 
38803 1988 12 21 16 37 0 7.05 -73.2 1 4.2 2.9 0 0 0 
38805 1988 12 21 19 43 0 11.29 -61.68 3 0 0 0 0 0 
38832 1988 12 25 18 52 0 7.08 -72.79 1 4.4 3.2 0 0 0 
38837 1988 12 27 0 44 0 10.43 -62.33 1 0 0 4.2 0 0 
38845 1988 12 28 2 9 0 6.98 -73.12 1 4.4 3.2 0 0 0 
38883 1989 1 3 11 35 0 11.16 -62.29 5 0 0 0 0 0 
38894 1989 1 5 16 20 0 10.54 -62.16 10 0 0 0 0 0 
38902 1989 1 7 9 39 0 6.83 -72.98 1 4.8 3.8 0 0 0 
38922 1989 1 13 10 55 0 11.26 -61.68 10 0 0 0 0 0 
38944 1989 1 17 9 5 0 11.91 -61.44 100 0 0 0 0 0 
38949 1989 1 18 18 41 0 10.77 -62.49 68 0 0 0 0 0 
38952 1989 1 19 14 43 0 10.83 -62.27 144 0 0 4.2 0 0 
38971 1989 1 25 22 47 0 10.69 -60.93 30 0 0 0 0 0 
38986 1989 1 29 1 37 0 6.94 -72.9 1 4.6 3.5 0 0 0 
38987 1989 1 29 3 27 0 10.56 -63.73 0 0 0 4.1 0 0 
38996 1989 1 30 7 45 0 7.9 -72.07 41 5.4 4.5 0 0 0 
39001 1989 1 30 22 34 0 10.11 -60.3 59 0 0 3.7 0 0 
39009 1989 2 1 22 48 0 11.05 -61.74 33 0 0 0 0 0 
39018 1989 2 3 13 5 0 11.76 -61.2 77 4.7 0 4.5 0 0 
39024 1989 2 4 18 32 0 7.97 -72.05 49 4.8 0 4.5 0 0 
39027 1989 2 5 15 35 0 10.9 -61.45 33 0 0 0 0 0 
39031 1989 2 6 9 34 0 11.81 -61.01 29 0 0 3.8 0 0 
39034 1989 2 7 16 21 0 11.28 -61.74 1 0 0 0 0 0 
39049 1989 2 10 17 55 0 10.81 -62.81 56 0 0 4.2 0 0 
39050 1989 2 10 23 39 0 10.44 -62.04 30 0 0 4.3 0 0 
39051 1989 2 11 0 52 0 6.79 -73.05 1 4.3 3 0 0 0 
39054 1989 2 11 12 49 0 7.97 -72.1 51 4.3 0 0 0 0 
39071 1989 2 14 10 37 0 10.58 -61.92 27 0 0 0 0 0 
39075 1989 2 14 22 25 0 7.13 -72.77 1 4.5 3.3 0 0 0 
39080 1989 2 16 5 0 0 10.49 -60.64 45 0 0 0 0 0 
39104 1989 2 21 14 33 0 11.94 -61.5 104 4.4 0 4.3 0 0 
39106 1989 2 22 9 28 0 11.09 -61.88 29 0 0 0 0 0 
39109 1989 2 22 15 16 0 10.57 -62.79 20 0 0 0 0 0 
39130 1989 2 27 23 46 0 6.92 -72.8 1 4.6 3.5 4.9 0 0 
39150 1989 3 4 4 10 0 10.61 -62.43 33 0 0 0 0 0 
39158 1989 3 5 19 6 0 11.57 -61.56 29 0 0 0 0 0 
39164 1989 3 6 13 33 0 10.18 -60.55 107 0 0 3.3 0 0 
39174 1989 3 8 19 25 0 10.72 -62.32 84 0 0 0 0 0 
39175 1989 3 8 21 25 0 11.01 -61.82 33 0 0 0 0 0 
39190 1989 3 12 13 55 0 11.61 -62.09 144 0 0 0 0 0 
39204 1989 3 15 7 42 0 10.5 -61.1 20 0 0 3.6 0 0 
39207 1989 3 16 3 11 0 10.39 -62.16 10 0 0 3.7 0 0 
39226 1989 3 20 1 39 0 10.13 -62.29 5 0 0 4.2 0 0 
39232 1989 3 20 18 25 0 9.74 -62.08 10 0 0 0 0 0 
39240 1989 3 23 13 13 0 11.06 -61.89 33 0 0 0 0 0 
39246 1989 3 24 16 23 0 11.05 -61.78 33 0 0 3.5 0 0 
39249 1989 3 25 5 6 0 10.71 -63.4 34 0 0 3.6 0 0 
39254 1989 3 25 16 31 0 6.75 -73.12 1 4.7 3.6 4.9 0 0 
39274 1989 3 28 15 8 0 11.15 -61.84 33 0 0 3.5 0 0 
39276 1989 3 28 21 37 0 11.12 -62.11 102 0 0 0 0 0 
39284 1989 3 29 23 22 0 10.24 -62.54 12 0 0 4.2 0 0 
39285 1989 3 30 1 6 0 11 -62.2 105 0 0 0 0 0 
39310 1989 4 2 21 30 0 6.72 -73.47 1 4.3 3 0 0 0 
39311 1989 4 3 0 26 0 10.74 -60.87 21 0 0 3.3 0 0 
39313 1989 4 3 1 45 0 10.52 -62.37 104 0 0 4.1 0 0 
39344 1989 4 7 12 54 0 6.82 -72.99 1 4.8 3.8 0 0 0 
39345 1989 4 7 12 57 0 10.67 -61.74 74 0 0 0 0 0 
39355 1989 4 10 12 10 0 11.2 -61.78 10 0 0 3.4 0 0 
39361 1989 4 11 9 55 0 11.08 -62.16 107 0 0 3 0 0 
39370 1989 4 13 14 14 0 11.23 -62.12 83 0 0 3.6 0 0 
39379 1989 4 14 7 56 0 7.01 -72.96 1 4.5 3.3 0 0 0 
39390 1989 4 15 14 26 0 8.52 -61.06 37 5.7 5.1 6 0 0 
39403 1989 4 17 3 27 0 11.72 -60.59 51 0 0 3.3 0 0 
39412 1989 4 17 12 57 0 11.45 -61.48 10 0 0 3.3 0 0 
39424 1989 4 18 20 30 0 10.93 -62.02 97 0 0 0 0 0 
39438 1989 4 21 1 33 0 11.02 -62.16 81 0 0 3.6 0 0 
39463 1989 4 25 8 7 0 10.67 -62.75 10 0 0 0 0 0 
39482 1989 4 29 23 52 0 10.94 -62.11 33 0 0 3.7 0 0 
39483 1989 4 30 0 29 0 11.21 -68.07 10 4.7 4.2 5.4 0 0 
39487 1989 4 30 8 22 0 10.99 -68.31 20 5.7 6 0 0 0 
39488 1989 4 30 9 30 0 11.37 -68.05 10 4.6 0 5 0 0 
39494 1989 4 30 17 3 0 9.4 -61.35 33 0 0 3.8 0 0 
39495 1989 4 30 21 24 0 11.29 -67.96 10 4.2 0 4.6 0 0 
39508 1989 5 3 19 27 0 11.23 -60.73 52 0 0 3.5 0 0 
39510 1989 5 4 0 22 0 11.07 -68.26 10 5.4 5.2 5.7 0 0 
39514 1989 5 4 5 41 0 11.76 -61.01 76 0 0 3.5 0 0 
39529 1989 5 5 2 47 0 10.44 -60.63 56 0 0 3.6 0 0 
39549 1989 5 8 3 8 0 6.93 -73.06 1 4.5 3.3 0 0 0 
39556 1989 5 9 21 42 0 11.36 -62.06 145 0 0 3.3 0 0 
39598 1989 5 16 20 3 0 10.27 -60.47 27 0 0 3.5 0 0 
39649 1989 5 24 1 22 0 11.06 -65.09 48 0 3.8 0 0 0 
39651 1989 5 25 3 33 0 8.86 -62.03 33 0 0 0 0 0 
39684 1989 5 30 1 3 0 10.49 -60.42 80 0 0 3.4 0 0 
39693 1989 5 31 4 15 0 6.87 -73.03 1 5 4.1 0 0 0 
39698 1989 5 31 23 13 0 10.75 -60.36 99 0 0 0 0 0 
39700 1989 6 1 7 57 0 10.52 -62.21 10 0 0 3.6 0 0 
39706 1989 6 2 14 2 0 11.81 -73.16 0 4.2 3.9 4.5 0 0 
39709 1989 6 3 0 50 0 9.98 -60.34 88 0 0 3.5 0 0 
39739 1989 6 12 8 13 0 10.95 -61.76 33 0 0 0 0 0 
39749 1989 6 14 22 49 0 10.26 -60.25 82 0 0 0 0 0 
39762 1989 6 15 15 51 0 6.77 -73 1 5 4.1 0 0 0 
39768 1989 6 16 16 44 0 10.3 -62.36 3 0 0 4.4 0 0 
39803 1989 6 22 10 7 0 10.65 -60.84 33 0 0 0 0 0 
39831 1989 6 26 12 21 0 6.86 -73.06 1 4.6 3.5 5.7 0 0 
39838 1989 6 27 17 9 0 10.56 -61.84 10 0 0 0 0 0 
39840 1989 6 27 19 52 0 10.68 -61.71 33 0 0 0 0 0 
39842 1989 6 28 0 1 0 11.51 -60.07 10 0 0 0 0 0 
39857 1989 6 29 23 18 0 11.62 -60.3 83 4.2 0 4.5 0 0 
39887 1989 7 4 7 16 0 11.02 -62.09 91 0 0 4.3 0 0 
39898 1989 7 5 12 50 0 10.73 -62.14 74 0 0 0 0 0 
39921 1989 7 10 12 30 0 10.66 -60.83 33 0 0 0 0 0 
39944 1989 7 15 3 45 0 6.8 -73.15 1 4.2 2.9 3.8 0 0 
39951 1989 7 15 21 40 0 6.85 -73.17 1 4.3 3 0 0 0 
39977 1989 7 21 9 34 0 10.81 -62 77 4.2 0 4.2 0 0 
39992 1989 7 23 9 1 0 10.78 -60.52 20 0 0 2.8 0 0 
40038 1989 7 29 19 15 0 11.11 -61.7 6 0 0 3.4 0 0 
40044 1989 7 30 13 17 0 10.41 -60.7 33 0 0 3.4 0 0 
40050 1989 7 31 8 20 0 10.91 -61.52 33 0 0 3.1 0 0 
40056 1989 7 31 20 29 0 11 -62.01 80 0 0 3.7 0 0 
40093 1989 8 7 22 42 0 10.72 -62.31 54 3.8 0 4.1 0 0 
40126 1989 8 12 10 39 0 10.6 -62.5 123 4.1 0 4.1 0 0 
40157 1989 8 17 21 53 0 10.72 -62.05 68 0 0 0 0 0 
40181 1989 8 22 0 42 0 6.74 -72.97 1 4.9 3.9 0 0 0 
40183 1989 8 22 2 23 0 6.65 -73.19 1 4.8 3.8 0 0 0 
40192 1989 8 23 10 54 0 10.22 -60.49 28 0 0 3.4 0 0 
40197 1989 8 24 3 31 0 11.03 -67.9 33 0 0 0 0 0 
40222 1989 8 28 10 32 0 11.1 -62.04 104 0 0 3.8 0 0 
40223 1989 8 28 16 6 0 10.66 -62.48 7 0 0 3.5 0 0 
40229 1989 8 30 9 7 0 6.78 -73.57 1 4.3 3 0 0 0 
40230 1989 8 30 11 28 0 10.26 -62.04 10 0 0 0 0 0 
40242 1989 9 1 14 2 0 10.44 -63.84 10 4.5 0 4.6 0 0 
40274 1989 9 8 19 10 0 11.1 -62.1 66 0 0 0 0 0 
40279 1989 9 9 23 19 0 11.75 -61.96 143 0 0 4.3 0 0 
40302 1989 9 14 1 36 0 11.63 -61.3 35 0 0 0 0 0 
40303 1989 9 14 1 57 0 11.07 -60.9 69 0 0 3.2 0 0 
40309 1989 9 14 8 6 0 10.58 -60.32 72 0 0 4 0 0 
40323 1989 9 16 11 28 0 10.56 -60.3 80 0 0 3.5 0 0 
40364 1989 9 24 10 53 0 10.11 -59.84 47 4.9 4.5 5.2 0 0 
40365 1989 9 24 16 56 0 10.47 -60 62 4.4 0 4.5 0 0 
40367 1989 9 24 20 37 0 6.99 -73.12 1 4.8 3.8 0 0 0 
40384 1989 9 27 23 31 0 10.39 -60.4 116 4.6 0 4.6 0 0 
40396 1989 10 1 5 3 0 10.95 -62.14 20 0 0 3.6 0 0 
40405 1989 10 3 19 3 0 10.45 -61.26 44 0 0 0 0 0 
40407 1989 10 3 22 26 0 10.97 -62.18 68 0 0 0 0 0 
