ano mes dia hh min seg lat  long  prof age  mag
1985 07 06 02 19 06.7   9.640 -69.490   2.0  FUNV 3.6
1985 07 06 18 06 00.4   8.910 -70.750  22.0  FUNV 2.5
1985 07 08 00 50 38.0   8.190 -70.960  31.0  FUNV 2.8
1985 07 10 14 05 18.1  10.429 -61.308  41.0   ISC 0.0
1985 07 10 20 48 31.4   6.770 -72.710 167.0  FUNV 4.4
1985 07 10 21 09 55.4   6.580 -72.540 168.0  FUNV 4.1
1985 07 11 10 31 37.0   8.760 -70.650   0.0  FUNV 3.8
1985 07 11 18 08 40.3  10.360 -69.180   6.0  FUNV 3.7
1985 07 12 08 33 49.6  10.760 -64.790  16.0  FUNV 3.8
1985 07 13 03 22 39.9  10.360 -71.440  20.0  FUNV 0.0
1985 07 14 09 27 25.5  10.630 -70.350   0.0  FUNV 3.4
1985 07 14 09 39 16.2  10.790 -69.690  41.0  FUNV 3.1
1985 07 14 12 08 37.5  11.342 -61.894 111.0   ISC 0.0
1985 07 15 04 45 56.6  10.260 -62.660 160.0  FUNV 4.2
1985 07 15 07 47 45.0   6.630 -72.650 159.0  FUNV 4.0
1985 07 15 14 16 53.2   6.370 -72.440 151.0  FUNV 4.0
1985 07 16 01 12 19.7   6.510 -72.510 147.0  FUNV 3.7
1985 07 17 03 54 59.0   6.420 -72.460 132.0  FUNV 3.8
1985 07 18 06 43 36.2   8.460 -70.860   0.0  FUNV 3.0
1985 07 19 05 45 29.7   6.300 -72.220 140.0  FUNV 0.0
1985 07 19 16 20 56.9   9.830 -67.200   0.0  FUNV 2.4
1985 07 20 22 09 16.5  10.929 -61.768  52.0   ISC 0.0
1985 07 22 23 46 45.9   6.480 -72.620 159.0  FUNV 3.6
1985 07 23 02 00 17.4  13.377 -60.444   6.0   ISC 0.0
1985 07 23 14 28 00.7   8.900 -70.300   7.0  FUNV 2.8
1985 07 23 22 16 41.8  13.979 -60.521  11.1   ISC 0.0
1985 07 26 06 24 38.9  10.630 -63.280  14.0   ISC 0.0
1985 07 26 19 50 57.2   6.370 -72.410 153.0  FUNV 3.3
1985 07 28 03 18 03.0   6.630 -72.700 157.0  FUNV 3.7
1985 07 28 06 49 21.7  10.920 -71.030  52.0  FUNV 3.8
1985 07 28 18 26 21.2  11.337 -61.986 101.0   ISC 0.0
1985 07 29 09 06 43.7  10.944 -62.202   3.0   ISC 0.0
1985 08 01 05 15 32.7   6.640 -72.620 155.0  FUNV 3.8
1985 08 01 21 40 36.8  10.310 -66.810   0.0  FUNV 2.4
1985 08 03 01 13 22.8   6.490 -72.570 171.0  FUNV 0.0
1985 08 03 03 08 22.2   6.470 -72.440 163.0  FUNV 3.7
1985 08 04 09 27 52.9   6.470 -72.500 159.0  FUNV 3.8
1985 08 04 12 15 20.0   6.520 -72.540 166.0  FUNV 3.8
1985 08 04 19 55 15.4   9.820 -70.730  12.0  FUNV 2.9
1985 08 05 03 45 25.2  10.180 -70.770   0.0  FUNV 0.0
1985 08 07 13 51 34.4   6.470 -72.360 159.0  FUNV 3.9
1985 08 09 02 36 33.1   9.140 -70.910   3.0  FUNV 3.6
1985 08 09 03 36 30.8   9.090 -70.790  24.0  FUNV 0.0
1985 08 09 18 13 12.7   6.350 -72.400 153.0  FUNV 3.9
1985 08 10 03 04 39.9  13.868 -60.661  13.0   ISC 0.0
1985 08 11 04 15 25.2   6.680 -72.540 166.0  FUNV 4.0
1985 08 11 09 09 15.2   6.550 -72.560 166.0  FUNV 4.2
1985 08 11 19 04 19.3   7.290 -72.840 150.0  FUNV 3.7
1985 08 12 04 51 20.4  11.010 -65.660   1.0  FUNV 3.4
1985 08 12 17 12 44.9  17.340 -68.450 850.0  FUNV 4.8
1985 08 12 19 29 56.0   6.880 -73.100 151.3   ISC 4.7
1985 08 13 17 03 23.4   6.924 -72.019  47.5   ISC 4.6
1985 08 14 20 05 31.6  10.670 -66.950   6.0  FUNV 2.4
1985 08 15 05 41 20.4   8.840 -71.120   0.0  FUNV 1.8
1985 08 15 14 36 30.8  10.910 -62.480  94.0   ISC 0.0
1985 08 15 15 26 36.0  11.005 -62.220 184.0   ISC 0.0
1985 08 15 15 45 35.1   7.220 -72.760 160.0  FUNV 4.2
1985 08 16 03 12 52.2  13.895 -60.462  71.0   ISC 0.0
1985 08 18 02 59 28.6  11.612 -61.846  34.0   ISC 0.0
1985 08 19 12 52 44.7   9.220 -70.460   1.0  FUNV 3.0
1985 08 20 05 11 29.0   9.670 -69.740   2.0  FUNV 2.5
1985 08 20 16 49 01.4  11.070 -62.500 146.0  FUNV 4.2
1985 08 22 04 17 30.6   8.850 -70.570   7.0  FUNV 3.1
1985 08 23 22 59 20.9   8.990 -71.200   5.0  FUNV 3.0
1985 08 25 02 31 23.6  11.387 -60.166   6.0   ISC 0.0
1985 08 25 08 04 16.5   7.060 -71.470 115.0  FUNV 3.2
1985 08 26 00 08 40.0  10.080 -73.270 178.0  FUNV 3.8
1985 08 26 14 13 46.1  10.890 -73.760 112.0  FUNV 0.0
1985 08 25 02 31 23.6  11.387 -60.166   6.0   ISC 0.0
1985 08 29 04 19 08.1  11.895 -60.577   6.0   ISC 4.3
1985 08 29 10 47 41.4   8.570 -71.610   6.0  FUNV 2.0
1985 08 30 05 14 59.7   6.180 -72.950 130.0  FUNV 4.0
1985 08 31 05 34 52.5   6.620 -72.710 164.0  FUNV 4.1
1985 09 01 07 09 26.9  11.070 -62.110  87.0   ISC 0.0
1985 09 01 17 10 30.8   8.070 -71.350   9.0  FUNV 0.0
1985 09 01 23 24 32.3  10.280 -69.230  26.0  FUNV 4.1
1985 09 02 07 28 17.6  10.920 -61.790  57.0   ISC 0.0
1985 09 02 21 47 58.1  10.570 -66.970  17.0  FUNV 2.7
1985 09 03 00 20 58.9  11.360 -63.030   3.0   ISC 0.0
1985 09 04 22 02 29.7  10.559 -62.243   1.0   ISC 0.0
1985 09 06 00 03 23.2   8.770 -71.060   0.0  FUNV 2.9
1985 09 06 02 40 20.2  11.776 -61.226   1.0   ISC 0.0
1985 09 06 03 25 19.3   6.570 -72.620 132.0  FUNV 3.3
1985 09 06 09 45 15.2   6.450 -72.420 161.0  FUNV 3.9
1985 09 07 22 08 01.7   7.530 -72.620 193.0  FUNV 3.8
1985 09 10 05 22 25.0  10.353 -61.686  38.0   ISC 0.0
1985 09 11 05 22 15.6   6.800 -73.000 150.0  FUNV 3.7
1985 09 11 10 47 38.2  10.593 -61.816  17.0   ISC 0.0
1985 09 12 11 47 31.0   6.530 -72.540 161.0  FUNV 0.0
1985 09 13 12 47 16.3  10.080 -69.910  20.0  FUNV 3.2
1985 09 14 04 04 54.1  10.800 -62.410  57.0   ISC 0.0
1985 09 16 00 35 01.2  10.730 -67.050  14.0  FUNV 3.2
1985 09 17 07 15 27.9  10.640 -61.970  67.0   ISC 0.0
1985 09 17 10 57 46.9  11.830 -63.120  93.0   ISC 0.0
1985 09 17 15 36 40.8  11.620 -69.010  50.0  FUNV 3.9
1985 09 18 00 26 00.6  10.710 -62.410  81.0   ISC 0.0
1985 09 19 05 57 36.8  10.880 -62.350  91.0   ISC 0.0
1985 09 19 23 05 15.6   6.580 -72.610 174.0  FUNV 4.1
1985 09 21 03 09 33.5  11.176 -61.545  62.0   ISC 0.0
1985 09 21 13 20 36.5  13.315 -59.839   6.0   ISC 0.0
1985 09 22 02 14 45.2  10.412 -62.672  81.0   ISC 0.0
1985 09 22 12 15 32.2  11.110 -70.930 131.0  FUNV 0.0
1985 09 22 13 28 39.5   9.260 -70.540  27.0  FUNV 3.7
1985 09 23 02 21 33.7   6.710 -72.730 162.0  FUNV 4.1
1985 09 23 05 58 43.5  11.353 -61.597   1.0   ISC 0.0
1985 09 23 07 03 40.8  11.260 -61.861  10.0   ISC 0.0
1985 09 24 05 18 44.4  11.168 -61.872  87.0   ISC 0.0
1985 09 27 18 00 21.9  10.290 -70.580  14.0  FUNV 3.6
1985 09 27 20 02 59.4  10.230 -70.620   0.0  FUNV 3.4
1985 09 27 23 53 57.5   6.864 -72.772 185.2   ISC 0.0
1985 09 28 12 58 26.2  10.880 -62.200  68.0   ISC 0.0
1985 09 28 23 39 59.8  10.430 -63.120  17.0   ISC 0.0
1985 09 30 09 12 12.6   6.490 -72.550 166.0  FUNV 3.9
1985 10 02 04 49 23.4  17.950 -71.550 122.0  FUNV 4.3
1985 10 02 13 13 32.9  17.340 -69.160  58.0  FUNV 3.9
1985 10 02 13 18 45.2   8.820 -71.170  13.0  FUNV 3.5
1985 10 04 17 42 19.6   6.570 -72.610 167.0  FUNV 3.5
1985 10 05 00 35 01.5  10.750 -62.172  94.0  ISCV 0.0
1985 10 05 03 51 18.1  10.490 -70.350  40.0  FUNV 3.4
1985 10 05 11 37 04.2   9.680 -69.760   0.0  FUNV 4.0
1985 10 05 15 20 56.8   6.090 -71.610   0.0  FUNV 4.0
1985 10 06 19 12 55.8   9.570 -70.320   0.0  FUNV 3.4
1985 10 07 00 45 45.6  11.590 -73.015  73.8   ISC 0.0
1985 10 07 17 32 14.1  10.940 -62.210  83.0   ISC 0.0
1985 10 07 20 22 52.4   8.810 -70.440   6.0  FUNV 2.8
1985 10 07 22 33 31.9  10.960 -71.100 163.0  FUNV 0.0
1985 10 08 18 11 54.4   9.540 -73.570 141.0  FUNV 4.2
1985 10 10 04 18 58.8   7.670 -72.990 159.0  FUNV 3.8
1985 10 10 04 25 54.0   6.800 -73.060 142.0  FUNV 3.6
1985 10 10 13 16 57.4  12.520 -66.550  38.0  FUNV 3.1
1985 10 12 08 15 26.7  11.063 -61.995  66.0  ISCV 0.0
1985 10 12 11 03 53.6   6.500 -72.470 154.0  FUNV 3.5
1985 10 13 07 48 49.5   6.950 -73.030 150.0  FUNV 0.0
1985 10 13 08 47 36.8  10.150 -63.320  64.0  FUNV 3.6
1985 10 13 19 25 18.6   6.740 -72.660 161.0  FUNV 3.8
1985 10 14 03 35 44.3   6.340 -72.520 147.0  FUNV 4.1
1985 10 14 07 25 14.3   6.880 -73.320 155.0  FUNV 3.8
1985 10 14 13 07 39.0   9.790 -68.740  37.0  FUNV 0.0
1985 10 14 15 30 52.1   8.280 -71.500   0.0  FUNV 2.9
1985 10 14 19 01 29.7  10.222 -62.026   1.0   ISC 0.0
1985 10 15 23 08 58.2   7.030 -73.080 165.0  FUNV 0.0
1985 10 17 16 21 33.8   9.870 -67.210   3.0  FUNV 2.5
1985 10 17 18 15 56.6   9.970 -66.540  10.0  FUNV 2.5
1985 10 17 18 21 06.5  10.120 -72.790 159.0  FUNV 3.9
1985 10 18 12 03 53.0   8.890 -71.070   3.0  FUNV 3.2
1985 10 18 14 42 10.1  11.160 -74.280   3.0  FUNV 0.0
1985 10 18 16 33 11.2  10.460 -67.020   6.0  FUNV 2.4
1985 10 19 07 07 34.1   6.670 -72.760 147.0  FUNV 3.5
1985 10 19 13 12 37.4   6.700 -72.690 156.0  FUNV 0.0
1985 10 19 17 27 36.9  10.840 -65.910   0.0  FUNV 2.5
1985 10 19 19 03 40.3   6.370 -72.460 165.0  FUNV 0.0
1985 10 20 17 22 58.5  10.600 -62.400  72.0   ISC 0.0
1985 10 20 21 57 37.5   6.500 -72.490 160.0  FUNV 0.0
1985 10 20 22 48 29.9   8.500 -64.660  21.0  FUNV 4.0
1985 10 21 15 41 58.8  10.940 -62.206  77.0   ISC 0.0
1985 10 21 18 11 35.0   9.140 -69.670  23.0  FUNV 3.2
1985 10 22 00 48 30.6   6.788 -73.059 164.7   ISC 4.6
1985 10 22 22 28 54.4   6.660 -72.740 160.0  FUNV 3.7
1985 10 22 23 00 46.6  10.240 -71.420  12.0  FUNV 3.6
1985 10 25 02 39 40.8  10.810 -62.430  93.0   ISC 0.0
1985 10 26 01 54 32.8  11.228 -61.651  19.0   ISC 0.0
1985 10 26 23 48 21.9   6.790 -72.910 169.0  FUNV 3.9
1985 10 28 11 27 46.6  11.447 -61.977 136.0   ISC 0.0
1985 10 29 05 17 28.0  11.018 -61.174  12.0   ISC 0.0
1985 10 29 08 39 24.2  11.038 -62.016  70.0   ISC 0.0
1985 10 30 04 42 54.7  11.340 -66.700  45.0  FUNV 2.7
1985 10 30 09 40 18.2  10.000 -69.570   4.0  FUNV 0.0
1985 10 30 21 47 12.8  10.580 -62.360 166.0  FUNV 4.1
1985 11 01 21 17 49.0   8.280 -71.020  17.0  FUNV 2.9
1985 11 01 22 57 49.0   6.720 -72.770 155.0  FUNV 3.8
1985 11 02 02 56 26.0   7.910 -73.630  14.0  FUNV 3.8
1985 11 02 03 26 17.5  10.544 -61.809   8.6   ISC 0.0
1985 11 02 19 13 28.3   7.250 -72.470 205.0  FUNV 4.0
1985 11 03 01 16 30.4   9.907 -59.181  36.0   ISC 0.0
1985 11 05 10 12 01.4   6.520 -72.440 152.0  FUNV 3.9
1985 11 05 22 37 04.1  11.158 -62.000  68.0   ISC 0.0
1985 11 06 05 36 57.6   7.210 -72.620 149.0  FUNV 3.5
1985 11 07 13 26 46.8  11.000 -72.110  44.0  FUNV 4.0
1985 11 08 10 37 30.6   6.590 -72.670 153.0  FUNV 0.0
1985 11 08 10 54 45.4  10.507 -62.150   2.0   ISC 0.0
1985 11 09 17 19 51.5  10.705 -62.194  40.0   ISC 0.0
1985 11 09 18 01 06.0  10.557 -62.045   7.0   ISC 0.0
1985 11 10 12 13 25.9  12.130 -69.810  64.0  FUNV 0.0
1985 11 11 02 28 10.7   9.830 -69.340  19.0  FUNV 2.3
1985 11 11 04 52 53.4   6.570 -72.660 159.0  FUNV 3.7
1985 11 12 05 59 22.3   9.070 -70.360  84.0  FUNV 2.9
1985 11 13 13 58 47.0   6.370 -73.900 250.0  FUNV 0.0
1985 11 13 16 09 11.1   5.940 -72.690 130.0  FUNV 0.0
1985 11 14 06 42 59.0  17.670 -69.810  76.0  FUNV 0.0
1985 11 15 01 09 52.3  10.595 -60.834  32.0   ISC 0.0
1985 11 15 09 11 59.0   6.700 -73.150 190.0  FUNV 3.8
1985 11 15 15 31 55.3  10.150 -72.230  23.0  FUNV 0.0
1985 11 16 09 17 31.4  10.597 -62.895   7.0   ISC 0.0
1985 11 16 07 56 26.0   7.830 -71.370   9.0  FUNV 3.6
1985 11 16 18 26 51.2   6.520 -72.530 160.0  FUNV 3.8
1985 11 16 23 17 46.5   6.790 -72.630 148.0  FUNV 4.0
1985 11 17 02 01 29.9   6.540 -72.560 158.0  FUNV 3.8
1985 11 17 03 16 42.5   8.260 -71.100   5.0  FUNV 2.9
1985 11 17 06 28 58.1  10.370 -64.110  24.0   ISC 0.0
1985 11 17 08 37 42.6  11.012 -61.959  34.0   ISC 0.0
1985 11 17 11 09 20.9   8.400 -72.580 162.0  FUNV 0.0
1985 11 17 17 02 08.8  13.090 -71.160  50.0  FUNV 3.7
1985 11 17 17 58 08.7  11.608 -61.879 100.4   ISC 0.0
1985 11 17 18 13 49.1   6.390 -72.440 153.0  FUNV 0.0
1985 11 18 19 49 36.7  10.200 -67.660  10.0  FUNV 2.6
1985 11 21 04 10 02.0   9.290 -70.330  14.0  FUNV 0.0
1985 11 21 17 27 35.3   8.190 -71.280  19.0  FUNV 0.0
1985 11 21 23 35 55.4   8.170 -71.350  20.0  FUNV 0.0
1985 11 22 00 44 01.3   6.640 -72.730 160.0  FUNV 3.9
1985 11 22 12 21 31.5   6.430 -72.440 147.0  FUNV 0.0
1985 11 22 13 36 35.9   9.390 -70.390   0.0  FUNV 3.1
1985 11 22 20 12 19.2  10.410 -62.660 130.0  FUNV 4.2
1985 11 24 00 20 57.2   5.429 -72.973  33.0   ISC 4.2
1985 11 24 08 49 27.1  10.250 -62.990  75.0  FUNV 0.0
1985 11 24 14 46 43.3  10.450 -62.400 103.0  FUNV 0.0
1985 11 25 12 08 43.2   6.510 -72.480 164.0  FUNV 0.0
1985 11 26 12 19 45.3   6.550 -72.670 157.0  FUNV 3.7
1985 11 27 06 11 06.2   6.380 -72.430 165.0  FUNV 3.8
1985 11 27 12 58 43.3   4.910 -75.220 300.0  FUNV 0.0
1985 11 28 00 14 00.0  11.763 -61.369  75.3   ISC 5.2
1985 11 28 00 17 31.1  11.715 -61.131   5.0   ISC 0.0
1985 11 28 09 53 43.7  10.964 -62.096  70.0   ISC 0.0
1985 11 29 06 06 24.6  11.794 -61.178  59.0   ISC 0.0
1985 11 30 14 15 25.2   6.550 -72.580 151.0  FUNV 0.0
1985 11 30 19 34 56.0  11.166 -61.730  10.0   ISC 0.0
1985 12 01 04 33 08.5  10.724 -62.180   2.0   ISC 0.0
1985 12 01 08 41 16.9   6.510 -72.600 161.0  FUNV 3.7
1985 12 01 12 40 49.5   6.470 -72.420 159.0  FUNV 4.0
1985 12 01 14 03 54.5  10.812 -62.341  71.0   ISC 0.0
1985 12 02 01 40 14.8  11.009 -62.241 101.0   ISC 0.0
1985 12 02 05 50 59.9   6.320 -72.340 154.0  FUNV 3.7
1985 12 03 12 53 27.7   6.510 -72.550 157.0  FUNV 3.3
1985 12 03 15 49 57.4  10.879 -61.494  38.0   ISC 0.0
1985 12 03 16 01 36.8   6.440 -72.430 164.0  FUNV 4.2
1985 12 03 17 52 24.5   6.630 -72.760 189.0  FUNV 4.8
1985 12 04 04 55 30.9  10.884 -61.136  46.0   ISC 0.0
1985 12 04 07 29 52.8   6.830 -72.790 172.0  FUNV 3.9
1985 12 05 03 17 33.7   6.580 -72.610 155.0  FUNV 3.4
1985 12 06 08 47 44.5   6.280 -71.430   0.0  FUNV 4.1
1985 12 06 10 31 02.0   9.950 -68.540   0.0  FUNV 3.2
1985 12 06 10 35 06.7   9.920 -68.530   1.0  FUNV 2.7
1985 12 07 08 35 33.9  11.337 -61.338   3.0   ISC 0.0
1985 12 07 15 20 20.3   6.410 -72.590 161.0  FUNV 3.7
1985 12 08 03 01 21.0   8.650 -71.280  10.0  FUNV 2.0
1985 12 08 09 56 34.0   6.470 -72.500 159.0  FUNV 3.7
1985 12 08 16 08 41.9   8.020 -76.370 388.0  FUNV 0.0
1985 12 08 17 02 33.7  11.098 -61.967  33.0   ISC 0.0
1985 12 09 13 16 41.7   9.950 -68.540   0.0  FUNV 3.0
1985 12 10 00 49 04.9   9.030 -70.330  12.0  FUNV 2.0
1985 12 11 06 11 21.3  10.550 -67.710  18.0  FUNV 2.3
1985 12 11 10 57 02.1  10.440 -67.550   0.0  FUNV 2.5
1985 12 12 06 37 03.7  10.580 -67.660   2.0  FUNV 2.7
1985 12 12 11 38 29.5   6.410 -72.530 170.0  FUNV 3.8
1985 12 12 16 40 19.6   6.440 -72.580 151.0  FUNV 3.8
1985 12 12 17 25 36.8  11.224 -60.669   7.3   ISC 0.0
1985 12 12 22 46 30.6  10.810 -72.020  42.0  FUNV 3.4
1985 12 13 00 16 14.3  10.320 -73.340  93.0  FUNV 4.1
1985 12 13 03 48 18.1   5.970 -72.150  97.0  FUNV 3.6
1985 12 13 12 47 37.8  10.850 -65.890   0.0  FUNV 0.0
1985 12 13 23 14 56.9   6.440 -72.580 169.0  FUNV 3.8
1985 12 14 00 53 45.1  10.530 -67.670  19.0  FUNV 3.0
1985 12 14 00 56 30.1  10.100 -67.790  46.0  FUNV 3.1
1985 12 14 02 09 40.3  10.600 -67.670   6.0  FUNV 2.4
1985 12 15 19 23 33.8  11.844 -61.080   7.0   ISC 0.0
1985 12 16 15 01 52.3   8.980 -70.630  33.0  FUNV 3.3
1985 12 17 07 53 54.9   9.110 -71.140  38.0  FUNV 0.0
1985 12 18 22 36 29.3   5.470 -74.900 172.0  FUNV 4.2
1985 12 19 23 40 51.7   9.220 -70.140   0.0  FUNV 0.0
1985 12 20 05 45 16.1   8.620 -71.390  21.0  FUNV 0.0
1985 12 20 07 07 41.0   9.970 -69.530   0.0  FUNV 3.7
1985 12 20 19 57 17.9   6.400 -72.450 145.0  FUNV 3.6
1985 12 20 20 07 19.4  10.200 -69.960   4.0  FUNV 3.4
1985 12 21 13 42 38.6   6.610 -72.490 163.0  FUNV 3.6
1985 12 23 00 13 04.9  10.390 -69.340   0.0  FUNV 3.2
1985 12 26 12 10 08.8   7.290 -71.920  15.0  FUNV 3.2
1985 12 27 08 49 54.2   9.480 -69.940   0.0  FUNV 3.0
1985 12 28 00 54 18.6   6.460 -72.600 155.0  FUNV 0.0
1985 12 28 13 41 19.1   6.580 -72.620 152.0  FUNV 3.8
1985 12 28 19 34 57.9   6.560 -72.530 166.0  FUNV 4.0
1985 12 29 03 22 27.4  17.280 -68.990  70.0  FUNV 4.3
1985 12 29 08 37 33.1  13.837 -60.648  29.0   ISC 0.0
1985 12 31 20 09 38.9  11.337 -61.328  19.0   ISC 0.0
1985 12 31 20 25 02.4   5.310 -72.720 124.0  FUNV 4.3                      
1986 01 01 00 40 13.4  10.227 -73.890  51.1  FUNV 3.6
1986 01 01 14 55 36.5   6.087 -72.400  83.2  FUNV 3.6
1986 01 01 15 55 08.4   6.282 -72.600 160.5  FUNV 0.0
1986 01 01 21 48 56.5  12.468 -60.718  90.5   ISC 0.0
1986 01 03 19 06 56.8  13.705 -60.235  19.0   ISC 0.0
1986 01 03 19 16 43.3   6.287 -72.840 141.5  FUNV 3.6
1986 01 04 03 14 36.2  11.109 -63.280  45.0  FUNV 4.1
1986 01 06 09 17 46.3  11.032 -61.884  14.0   ISC 0.0
1986 01 06 21 40 23.9  10.356 -66.836  21.1  FUNV 0.0
1986 01 07 10 53 55.1  10.415 -70.922  45.0  FUNV 3.7
1986 01 09 00 16 16.2  11.090 -63.760 150.0   ISC 0.0
1986 01 09 04 56 50.5  11.971 -68.861  45.0  FUNV 3.4
1986 01 09 10 18 36.6  12.850 -60.514  19.0   ISC 0.0
1986 01 09 10 50 43.9   8.736 -70.788  24.9  FUNV 2.9
1986 01 10 10 31 23.9   8.848 -70.522  15.2  FUNV 3.7
1986 01 10 11 11 32.2  10.538 -67.364  45.0  FUNV 2.2
1986 01 10 18 57 02.2   8.522 -70.793  10.0  FUNV 2.8
1986 01 11 04 03 47.3  10.733 -64.988  45.0  FUNV 3.1
1986 01 12 08 33 56.0  10.766 -65.114  45.0  FUNV 3.2
1986 01 12 10 43 51.5  10.686 -65.166  45.0  FUNV 3.2
1986 01 12 10 47 54.8  10.620 -65.166  45.0  FUNV 3.0
1986 01 12 15 07 58.9  11.171 -62.237  63.0   ISC 0.0
1986 01 12 23 00 24.1   7.826 -69.917  46.1  FUNV 2.8
1986 01 14 07 30 33.1  10.949 -62.173  52.0   ISC 0.0
1986 01 14 20 00 43.2  11.114 -62.070  24.0   ISC 0.0
1986 01 15 10 36 13.8  10.776 -61.855  43.0   ISC 0.0
1986 01 16 00 28 20.8  10.176 -61.770  45.0  FUNV 3.8
1986 01 16 01 18 14.4  10.883 -61.804  47.0   ISC 0.0
1986 01 20 14 18 49.2   9.886 -69.894   7.0  FUNV 3.6
1986 01 23 03 05 38.1   8.804 -70.471   5.0  FUNV 4.0
1986 01 25 11 16 39.8  13.780 -60.090  16.0   ISC 0.0
1986 01 27 20 44 22.2   6.962 -73.428 177.9  FUNV 4.2
1986 01 28 06 55 29.1  11.370 -63.850   4.0   ISC 0.0
1986 01 29 08 47 59.3  11.570 -62.220  23.0   ISC 0.0
1986 01 29 11 12 58.1  12.783 -60.537  15.0   ISC 0.0
1986 01 30 00 54 36.8  13.734 -60.249  24.0   ISC 0.0
1986 01 31 22 38 01.9  10.913 -62.359  72.0   ISC 0.0
1986 02 02 00 47 54.9  12.393 -72.522  50.0  FUNV 0.0
1986 02 02 05 04 36.8   6.409 -72.812 160.5  FUNV 0.0
1986 02 02 20 28 28.0   6.905 -73.355 163.9  FUNV 0.0
1986 02 04 06 26 57.9  13.960 -60.060  15.0   ISC 0.0
1986 02 04 18 21 22.4  11.096 -61.915  93.0   ISC 0.0
1986 02 04 23 50 04.5  10.602 -62.227   4.0   ISC 0.0
1986 02 05 00 10 29.9   8.840 -70.978   4.1  FUNV 2.9
1986 02 05 00 49 56.1  10.976 -61.444   9.0   ISC 0.0
1986 02 05 02 38 03.1  10.810 -60.030  12.0   ISC 0.0
1986 02 08 13 17 49.1   6.442 -73.035 151.4  FUNV 3.7
1986 02 08 17 52 40.5  11.118 -61.950  47.0   ISC 0.0
1986 02 08 20 00 10.6   6.161 -72.738 116.8  FUNV 0.0
1986 02 11 11 37 02.3   6.150 -72.715 111.3  FUNV 3.8
1986 02 11 18 08 49.1  10.944 -69.324  45.0  FUNV 3.7
1986 02 12 19 04 18.3  13.952 -59.139  18.0   ISC 0.0
1986 02 13 15 13 31.4  11.490 -62.000  30.0   ISC 0.0
1986 02 14 00 48 25.1   8.882 -71.191  10.0  FUNV 3.8
1986 02 14 04 22 34.9   6.472 -72.741 156.3  FUNV 3.7
1986 02 14 05 15 48.4  10.100 -69.503  14.0  FUNV 3.2
1986 02 15 00 18 57.7  11.220 -61.960  57.0   ISC 0.0
1986 02 19 08 27 56.2   8.267 -71.325   6.3  FUNV 3.3
1986 02 20 07 05 16.1  10.541 -67.674  10.0  FUNV 2.6
1986 02 21 12 46 42.9   8.762 -71.104  71.6  FUNV 2.7
1986 02 21 18 42 27.3   9.197 -70.632  10.0  FUNV 3.3
1986 02 22 11 22 37.8   6.564 -73.014 155.9  FUNV 3.8
1986 02 24 15 17 56.0   6.302 -72.790 159.7  FUNV 3.7
1986 02 25 05 43 38.3  11.521 -62.011   9.0   ISC 0.0
1986 02 26 07 46 47.3   9.006 -70.935  10.0  FUNV 3.4
1986 02 26 11 41 12.0   9.413 -61.058 126.7  FUNV 4.0
1986 02 26 21 57 03.5   9.360 -61.190 117.0   ISC 0.0
1986 02 27 06 31 10.6   9.650 -61.020  29.0   ISC 0.0
1986 02 27 17 24 15.8  10.240 -60.650  76.0   ISC 0.0
1986 02 28 01 12 53.2   9.322 -60.875  47.6  FUNV 4.0
1986 02 28 03 07 48.3   9.370 -61.110  54.0   ISC 0.0
1986 02 28 04 49 52.3   9.420 -61.190  28.0   ISC 0.0
1986 02 28 16 44 07.2   8.560 -61.240  63.0   ISC 0.0
1986 02 28 18 34 42.1   6.591 -73.101 142.7  FUNV 3.8
1986 03 01 23 48 30.1   6.430 -72.981 131.2  FUNV 0.0
1986 03 04 08 35 43.5   6.502 -72.954 166.2  FUNV 0.0
1986 03 05 20 09 24.7  10.649 -62.108  45.0  FUNV 0.0
1986 03 06 08 27 42.4  11.082 -61.918 151.5  FUNV 3.8
1986 03 07 19 44 29.2  10.778 -68.541  16.8  FUNV 2.8
1986 03 07 23 36 26.1   6.307 -72.740 154.5  FUNV 3.8
1986 03 08 15 26 21.9  10.452 -62.010  96.0   ISC 0.0
1986 03 09 17 41 10.4   6.212 -72.711 135.8  FUNV 3.8
1986 03 10 16 31 21.6  10.557 -62.580  85.0   ISC 0.0
1986 03 10 22 00 49.8  10.171 -61.357  19.0   ISC 0.0
1986 03 14 10 47 08.0  11.440 -61.639 116.0   ISC 0.0
1986 03 14 16 12 04.6  12.586 -60.526   7.0   ISC 0.0
1986 03 14 17 49 05.7  11.165 -62.420 151.0   ISC 0.0
1986 03 14 21 33 03.9  10.487 -67.042  10.0  FUNV 2.5
1986 03 15 01 44 50.2  11.380 -61.020  20.0   ISC 0.0
1986 03 16 08 47 43.2   6.476 -72.985 136.3  FUNV 3.7
1986 03 17 20 19 02.3   6.861 -73.282 182.7  FUNV 4.1
1986 03 19 01 42 05.0   6.520 -73.042 162.8  FUNV 3.8
1986 03 19 03 19 37.8   6.372 -72.803 153.6  FUNV 3.8
1986 03 19 05 10 13.6   6.389 -72.812 161.4  FUNV 3.8
1986 03 22 03 49 36.2   9.145 -69.852  18.3  FUNV 3.6
1986 03 23 11 25 54.5  11.466 -61.900  90.0   ISC 0.0
1986 03 24 15 18 01.3  11.020 -59.370  15.0   ISC 0.0
