fecha    hhmmss  lat  lon   prof   mag tmag age
1987/06/02 14:38:22.2000 11 -61.87 70 3.7 (null) ISCCD
1987/06/02 13:23:27.0000 7.4 -68.6 33 3.9 MB ISCCD
1987/06/02 13:23:13.6000 7.571 -72.098 33 3.9 MB ISCCD
1987/06/01 03:40:48.0000 13.3 -59.4 130 4.9 MB ISCCD
1987/06/01 03:40:32.8000 11.94 -61.72 144 5.1 (null) ISCCD
1987/06/01 03:40:32.7000 11.983 -62.033 142 5.0 MB ISCCD
1987/06/01 03:40:32.6900 11.9836 -62.0285 141.1 5.0 MB ISCCD
1987/05/30 21:07:48.9000 10.91 -62.31 25 2.8 (null) ISCCD
1987/05/30 08:46:29.9000 13.15 -59.95 35 2.9 (null) ISCCD
1987/05/30 00:00:00.3000 13.86 -60.19 35 3.1 (null) ISCCD
1987/05/29 22:39:29.6000 11.05 -62.33 0 2.9 (null) ISCCD
1987/05/29 20:34:17.0000 10.91 -61.77 36 2.5 (null) ISCCD
1987/05/28 19:00:11.3000 11.11 -61.83 16 2.9 (null) ISCCD
1987/05/28 09:43:39.2000 10.74 -61.7 3 2.7 (null) ISCCD
1987/05/25 22:59:00.0000 8.6 -73.6 33 4.3 MB ISCCD
1987/05/25 20:16:49.7000 10.18 -62.16 7 2.8 (null) ISCCD
1987/05/23 01:36:18.2000 10.73 -61.43 28 2.4 (null) ISCCD
1987/05/21 12:09:45.5000 10.72 -62.56 0 3.4 (null) ISCCD
1987/05/20 16:23:05.4000 10.75 -63.12 20 4.0 (null) ISCCD
1987/05/20 16:23:04.4500 10.7323 -63.2776 20 4.3 MB ISCCD
1987/05/19 19:21:49.4000 10.97 -62.29 27 3.2 (null) ISCCD
1987/05/17 03:56:55.7000 12.85 -60.63 10 3.0 (null) ISCCD
1987/05/16 07:55:09.2000 10.1 -62.1 12 2.8 (null) ISCCD
1987/05/15 22:46:44.5000 11.9 -60.68 33 3.9 (null) ISCCD
1987/05/15 19:03:57.0000 12.75 -61.22 40 3.1 (null) ISCCD
1987/05/14 20:29:34.0000 10.5 -60.72 30 3.5 (null) ISCCD
1987/05/13 23:49:15.9000 10.67 -61.64 28 2.6 (null) ISCCD
1987/05/13 23:08:00.7000 11.22 -61.48 45 3.9 (null) ISCCD
1987/05/13 02:52:28.0000 11.09 -60.85 8 2.2 (null) ISCCD
1987/05/12 02:03:53.9000 10.25 -62.49 20 4.0 (null) ISCCD
1987/05/11 00:34:05.9000 10.8 -62.8 95 4.0 (null) ISCCD
1987/05/11 00:34:04.8300 10.681 -62.6954 140.1 4.3 MB ISCCD
1987/05/10 17:43:51.3100 6.827 -73.0106 168.2 4.7 MB ISCCD
1987/05/10 17:43:50.5000 6.818 -73.054 161 4.8 MB ISCCD
1987/05/09 10:34:48.1000 11.25 -61.7 13 2.7 (null) ISCCD
1987/05/09 09:18:10.6000 10.482 -73.34 33 4.7 MB ISCCD
1987/05/09 09:17:50.3000 6.7833 -73.8256 33 4.7 MB ISCCD
1987/05/06 04:29:04.4000 10.73 -62.4 63 4.2 (null) ISCCD
1987/04/30 14:28:49.4000 11.73 -60.81 86 3.3 (null) ISCCD
1987/04/29 22:17:44.2000 10.72 -61.64 10 2.9 (null) ISCCD
1987/04/28 00:45:17.3000 11.05 -62 64 2.8 (null) ISCCD
1987/04/26 22:38:56.6000 10.39 -62.09 0 3.3 (null) ISCCD
1987/04/26 21:32:49.7000 10.34 -62.18 70 2.9 (null) ISCCD
1987/04/26 07:42:28.6000 10.73 -61.64 9 2.9 (null) ISCCD
1987/04/25 02:31:55.9000 10.44 -62.19 0 3.5 (null) ISCCD
1987/04/22 17:34:23.3000 11.499 -69.6 10 3.7 MS ISCCD
1987/04/22 17:34:23.5600 11.5212 -69.4814 10 3.7 MS ISCCD
1987/04/22 17:34:23.5600 11.5212 -69.4814 10 5.0 MB ISCCD
1987/04/22 04:49:06.7000 11.15 -61.98 0 3.1 (null) ISCCD
1987/04/21 19:26:19.3000 11.59 -62.07 91 3.6 (null) ISCCD
1987/04/19 18:49:23.8000 10.64 -62.37 33 3.1 (null) ISCCD
1987/04/18 23:15:35.0000 12.3 -61 92 4.9 MB ISCCD
1987/04/18 23:15:21.2000 10.937 -62.404 99 4.8 MB ISCCD
1987/04/18 23:15:21.1300 10.9369 -62.3981 97.9 4.7 MB ISCCD
1987/04/18 23:15:20.8000 10.82 -62.34 82 4.7 (null) ISCCD
1987/04/17 10:22:01.2000 10.79 -61.66 10 3.5 (null) ISCCD
1987/04/15 08:19:28.0000 10.44 -62.38 86 3.0 (null) ISCCD
1987/04/13 20:37:13.6000 10.48 -61.56 38 2.2 (null) ISCCD
1987/04/12 10:30:56.0000 7.844 -73.174 152 4.5 MB ISCCD
1987/04/12 10:30:56.1900 7.8578 -73.1768 151.8 4.5 MB ISCCD
1987/04/12 00:37:22.9000 13.75 -61.04 20 2.4 (null) ISCCD
1987/04/11 18:17:38.5900 6.6907 -72.7658 210.6 4.5 MB ISCCD
1987/04/11 18:17:36.1000 6.631 -73.006 186 4.8 MB ISCCD
1987/04/09 14:13:09.2900 6.8772 -72.9688 178.1 4.6 MB ISCCD
1987/04/09 14:13:08.6000 6.849 -72.959 173 4.7 MB ISCCD
1987/04/07 08:38:40.6000 10.37 -61.75 0 2.7 (null) ISCCD
1987/04/07 06:55:40.5000 10.33 -62.19 60 2.5 (null) ISCCD
1987/04/06 19:33:35.0000 11.07 -62.04 102 3.3 (null) ISCCD
1987/04/06 02:50:30.3000 10.41 -61.03 55 2.6 (null) ISCCD
1987/04/06 00:30:21.8000 10.4 -62.26 0 3.2 (null) ISCCD
1987/04/05 18:36:46.1000 13.22 -58.82 18 4.1 (null) ISCCD
1987/04/05 18:07:01.1000 12.41 -59.17 35 3.6 (null) ISCCD
1987/04/05 11:36:47.8000 11.3 -62.22 128 3.5 (null) ISCCD
1987/04/05 06:09:13.9000 11.36 -62.12 27 3.0 (null) ISCCD
1987/04/04 21:30:52.5000 11.06 -61.39 0 2.9 (null) ISCCD
1987/04/02 00:26:00.9000 10.63 -62.12 81 2.6 (null) ISCCD
1987/03/29 22:27:34.6000 6.373 -72.981 164 4.1 MB ISCCD
1987/03/29 22:27:34.3600 6.3244 -72.9679 164.7 4.1 MB ISCCD
1987/03/29 09:11:31.8000 11.73 -61.88 56 3.0 (null) ISCCD
1987/03/26 11:40:28.1000 9.16 -61.08 89 4.0 (null) ISCCD
1987/03/24 06:53:02.2000 10.53 -61.22 44 2.2 (null) ISCCD
1987/03/23 11:13:01.6000 10.38 -60.77 37 2.8 (null) ISCCD
1987/03/22 07:17:38.0000 9.5 -70.5 33 4.3 MB ISCCD
1987/03/22 07:17:32.0000 6.777 -73.03 163 4.5 MB ISCCD
1987/03/22 07:17:32.2800 6.7917 -73.0184 165.3 4.6 MB ISCCD
1987/03/21 23:02:28.4000 11.22 -62.06 96 3.3 (null) ISCCD
1987/03/20 15:42:42.9000 11.04 -62.1 86 3.4 (null) ISCCD
1987/03/20 14:33:21.4300 6.8218 -72.9709 170.9 4.3 MB ISCCD
1987/03/20 14:33:20.7000 6.806 -72.981 165 4.3 MB ISCCD
1987/03/19 01:29:10.0000 8.7 -73.4 33 5.7 MB ISCCD
1987/03/18 16:56:39.9000 10.9 -62.24 100 4.0 (null) ISCCD
1987/03/18 05:40:17.7000 13.72 -60.42 45 3.2 (null) ISCCD
1987/03/17 02:20:20.0000 13.1 -60.51 25 3.0 (null) ISCCD
1987/03/15 21:50:07.8000 11.12 -60.89 8 2.9 (null) ISCCD
1987/03/14 20:34:44.3000 11.07 -61.57 35 2.9 (null) ISCCD
1987/03/14 09:45:19.7000 10.8 -62.91 0 3.5 (null) ISCCD
1987/03/12 14:11:48.9000 10.74 -61.77 34 2.9 (null) ISCCD
1987/03/12 06:02:41.4000 10.5 -61.23 31 2.9 (null) ISCCD
1987/03/11 17:29:05.9000 10.86 -62.21 81 2.9 (null) ISCCD
1987/03/11 00:10:06.0000 11.73 -60.87 26 3.1 (null) ISCCD
1987/03/07 01:37:23.1700 6.7969 -73.0178 170.3 4.7 MB ISCCD
1987/03/07 01:37:22.7000 6.781 -73.015 167 4.9 MB ISCCD
1987/03/07 00:23:39.1000 6.788 -72.965 167 4.8 MB ISCCD
1987/03/07 00:23:39.4700 6.7961 -72.9537 170.4 4.5 MB ISCCD
1987/03/06 13:58:12.0200 6.781 -73.0398 171.9 4.9 MB ISCCD
1987/03/06 13:58:11.7000 6.737 -73.042 172 4.9 MB ISCCD
1987/03/06 08:29:15.5000 10.77 -61.8 56 4.0 (null) ISCCD
1987/03/05 22:46:59.0000 10.79 -61.78 39 3.5 (null) ISCCD
1987/03/05 18:40:19.9000 11.29 -59.14 25 3.7 (null) ISCCD
1987/03/03 17:19:36.7000 8.75 -61.11 35 4.0 (null) ISCCD
1987/03/01 13:25:04.1000 12.83 -60.74 44 3.7 (null) ISCCD
1987/03/01 12:42:00.7400 6.9093 -72.8959 184.4 4.3 MB ISCCD
1987/02/26 07:51:36.2000 13.1 -60.56 3 3.2 (null) ISCCD
1987/02/26 05:39:03.1900 6.8158 -73.0319 165.2 4.4 MB ISCCD
1987/02/26 05:39:02.9000 6.798 -73.025 160 4.2 MB ISCCD
1987/02/23 09:08:51.5000 10.91 -62.5 78 4.0 (null) ISCCD
1987/02/21 10:57:31.7000 11.24 -60.76 6 2.5 (null) ISCCD
1987/02/19 06:20:19.5000 11.15 -62.37 12 3.2 (null) ISCCD
1987/02/19 06:13:26.6000 11.19 -62.35 18 2.9 (null) ISCCD
1987/02/16 13:06:57.1000 11.22 -61.84 64 3.0 (null) ISCCD
1987/02/14 18:43:21.9000 10.69 -63.05 0 3.2 (null) ISCCD
1987/02/14 06:44:25.2000 10.63 -61.9 23 4.3 (null) ISCCD
1987/02/13 16:08:37.1000 13.05 -60.09 37 3.2 (null) ISCCD
1987/02/12 12:47:27.0000 10.5 -62.72 108 4.0 (null) ISCCD
1987/02/12 12:10:54.4000 10.94 -62.22 81 4.0 (null) ISCCD
1987/02/12 12:10:48.9000 10.6716 -62.6215 92.6 4.4 MB ISCCD
1987/02/10 13:26:39.2000 11.12 -62.56 77 3.4 (null) ISCCD
1987/02/10 03:40:17.4000 12.49 -59.37 46 4.0 (null) ISCCD
1987/02/08 02:47:30.5000 10.43 -62.53 3 3.5 (null) ISCCD
1987/02/08 01:51:13.8000 10.78 -62.58 16 3.1 (null) ISCCD
1987/02/08 01:03:46.6000 11.01 -62.55 30 3.2 (null) ISCCD
1987/02/08 00:23:43.1000 10.34 -62.52 0 3.9 (null) ISCCD
1987/02/07 22:32:15.0000 12.2 -61.5 33 5.2 MB ISCCD
1987/02/07 22:32:03.4300 10.5129 -62.7822 48.4 4.8 MB ISCCD
1987/02/07 22:32:03.4300 10.5129 -62.7822 48.4 4.8 MS ISCCD
1987/02/07 22:31:58.3000 10.29 -62.64 0 4.9 (null) ISCCD
1987/02/07 22:31:57.6000 10.343 -62.704 10 5.0 MB ISCCD
1987/02/07 22:31:57.6000 10.343 -62.704 10 4.4 MS ISCCD
1987/02/07 05:50:01.8000 13.85 -59.76 9 3.3 (null) ISCCD
1987/02/06 07:22:22.2000 12.9 -60.4 39 3.5 (null) ISCCD
1987/01/31 06:31:44.4000 11.37 -61.32 27 3.0 (null) ISCCD
1987/01/27 02:49:20.0000 12.47 -60.28 25 3.0 (null) ISCCD
1987/01/25 23:14:55.0000 13.28 -59.25 30 3.6 (null) ISCCD
1987/01/23 22:32:17.0000 11.12 -61.05 44 3.1 (null) ISCCD
1987/01/23 02:43:22.3000 10.72 -61.37 25 2.9 (null) ISCCD
1987/01/21 12:13:30.7000 10.93 -61.34 16 2.4 (null) ISCCD
1987/01/20 03:59:20.0000 8.8 -69.4 33 5.0 MB ISCCD
1987/01/20 03:59:05.0000 6.7 -69.8 0 4.1 MB ISCCD
1987/01/20 03:59:02.5000 6.917 -72.136 43 4.8 MB ISCCD
1987/01/20 03:59:02.5800 6.9564 -72.1319 40.3 4.8 MB ISCCD
1987/01/18 23:06:33.6000 11.22 -61.71 70 2.5 (null) ISCCD
1987/01/15 16:05:10.8000 11.06 -62.33 85 3.6 (null) ISCCD
1987/01/14 09:04:45.1000 10.58 -61.44 26 3.2 (null) ISCCD
1987/01/10 11:08:53.0000 13.83 -60.5 81 2.6 (null) ISCCD
1987/01/08 23:06:29.6000 11.17 -62.6 10 3.1 (null) ISCCD
1987/01/07 09:06:58.2000 12.54 -58.86 3 3.9 (null) ISCCD
1987/01/05 09:39:46.8000 11.08 -62.07 91 3.1 (null) ISCCD
1987/01/04 23:44:45.2000 10.54 -61.59 37 2.4 (null) ISCCD
1987/01/02 17:06:27.5000 10.59 -60.6 7 3.2 (null) ISCCD
1987/01/02 01:15:18.1000 10.28 -61.99 19 3.3 (null) ISCCD
1986/12/27 23:46:16.3200 6.8331 -73.0551 171.8 4.4 MB ISCCD
1986/12/27 23:46:15.7000 6.689 -72.939 180 4.5 MB ISCCD
1986/12/26 09:44:42.9000 10.72 -60.76 18 3.1 (null) ISCCD
1986/12/25 23:55:44.4000 13.21 -58.84 8 3.8 (null) ISCCD
1986/12/22 03:02:21.2000 10.75 -60 20 3.4 (null) ISCCD
1986/12/21 09:32:34.7000 13.32 -59.47 12 3.5 (null) ISCCD
1986/12/21 08:57:59.8000 11.12 -62.17 91 3.2 (null) ISCCD
1986/12/16 16:21:48.7000 10.95 -62.1 111 4.2 (null) ISCCD
1986/12/16 16:21:47.2000 10.87 -61.978 131 4.1 MB ISCCD
1986/12/16 16:21:47.3800 10.8933 -61.9704 132.3 4.1 MB ISCCD
1986/12/16 16:21:45.0000 12.2 -63.2 33 4.4 MB ISCCD
1986/12/16 16:21:26.0000 9.2 -63.7 0 5.0 MB ISCCD
1986/12/14 01:35:46.6000 6.719 -73.306 147 4.0 MB ISCCD
1986/12/14 01:35:46.7000 6.7045 -73.2959 149.1 3.9 MB ISCCD
1986/12/13 02:26:01.5000 12.117 -70.291 33 5.1 MB ISCCD
1986/12/11 04:45:46.0000 13.5 -61.5 0 5.3 MB ISCCD
1986/12/01 09:21:03.1000 6.899 -73.26 165 5.1 MB ISCCD
1986/11/30 23:12:53.3000 10.77 -62.31 59 4.0 (null) ISCCD
1986/11/26 14:47:56.3000 12.94 -60.07 72 4.1 (null) ISCCD
1986/11/25 19:15:23.0000 11 -61.61 13 3.1 (null) ISCCD
1986/11/25 06:24:54.7000 10.86 -61.88 128 3.4 (null) ISCCD
1986/11/25 02:32:50.9000 13.99 -60.11 25 3.6 (null) ISCCD
1986/11/18 19:52:07.0000 8.9 -72.1 33 4.4 MB ISCCD
1986/11/18 19:51:40.1900 6.7677 -72.9861 171.6 4.7 MB ISCCD
1986/11/18 19:51:39.5000 6.742 -72.99 166 4.8 MB ISCCD
1986/11/18 07:40:24.6000 11.15 -60.67 26 2.9 (null) ISCCD
1986/11/17 12:36:26.4000 10.67 -63.18 8 4.3 (null) ISCCD
1986/11/15 20:03:22.0000 10.79 -61.64 10 3.2 (null) ISCCD
1986/11/15 15:53:57.1000 11.05 -62.86 0 4.2 (null) ISCCD
1986/11/14 17:26:46.0000 12.7 -61.4 33 4.3 MB ISCCD
1986/11/14 17:26:24.0000 10.749 -63.276 10 5.0 MB ISCCD
1986/11/14 17:26:24.0200 10.7466 -63.2417 10 4.9 MB ISCCD
1986/11/14 17:26:24.0200 10.7466 -63.2417 10 4.2 MS ISCCD
1986/11/14 17:26:19.0000 10.5 -65.9 0 4.6 MB ISCCD
1986/11/14 17:26:15.9000 10.84 -62.73 12 4.6 (null) ISCCD
1986/11/13 18:42:53.5000 11.44 -62 59 3.2 (null) ISCCD
1986/11/09 18:10:51.6000 6.812 -73.001 163 4.3 MB ISCCD
1986/11/09 18:10:51.9900 6.8268 -73.0216 163.6 4.3 MB ISCCD
1986/11/09 13:34:16.0000 11.07 -60.78 5 2.6 (null) ISCCD
1986/11/07 09:07:31.5000 10.11 -61.85 0 4.4 (null) ISCCD
1986/11/06 07:38:30.2000 10.62 -62.68 35 3.6 (null) ISCCD
1986/11/04 23:53:43.8000 12.91 -60.93 10 3.0 (null) ISCCD
1986/11/04 03:46:20.9000 8.6155 -72.9935 37.5 4.4 MB ISCCD
1986/11/04 03:46:18.4000 8.667 -73.011 10 4.4 MB ISCCD
1986/10/31 07:05:53.3000 6.7889 -73.0079 170.7 5.1 MB ISCCD
1986/10/31 07:05:52.7000 6.765 -73.021 166 5.2 MB ISCCD
1986/10/31 02:06:39.5000 6.987 -71.515 33 5.3 MB ISCCD
1986/10/29 09:26:36.7000 10.75 -62.2 17 3.8 (null) ISCCD
1986/10/28 20:04:09.4000 10.86 -62.34 36 3.5 (null) ISCCD
1986/10/28 15:22:03.9000 10.71 -62.13 91 3.0 (null) ISCCD
1986/10/27 08:56:40.0000 10.94 -61.19 43 2.7 (null) ISCCD
1986/10/26 21:20:15.7000 11.35 -61.97 116 3.6 (null) ISCCD
1986/10/25 16:27:19.3000 10.4 -63.4 34 4.3 (null) ISCCD
1986/10/25 16:19:30.8000 10.84 -61.05 50 3.9 (null) ISCCD
1986/10/24 12:42:23.1000 6.989 -73.295 159 5.1 MB ISCCD
1986/10/22 12:32:49.9000 10.85 -62.24 78 3.2 (null) ISCCD
1986/10/22 06:03:22.0000 10.95 -62.66 114 3.8 (null) ISCCD
1986/10/21 15:57:53.1900 10.3755 -62.5882 45.7 4.9 MB ISCCD
1986/10/21 15:57:52.3000 10.354 -62.637 38 5.0 MB ISCCD
1986/10/21 15:57:51.1000 10.42 -62.59 0 4.8 (null) ISCCD
1986/10/21 15:57:38.0000 8.9 -64.8 0 5.3 MB ISCCD
1986/10/21 07:32:20.6000 12.63 -59.83 59 3.4 (null) ISCCD
1986/10/17 16:45:12.2800 6.8117 -73.0299 165.1 5.0 MB ISCCD
1986/10/17 16:45:11.8000 6.819 -73.006 160 5.1 MB ISCCD
1986/10/17 16:45:06.0000 7.6 -70 0 4.4 MB ISCCD
1986/10/17 16:44:58.0000 6.7 -72.8 33 4.8 MB ISCCD
1986/10/13 02:13:03.8000 10.39 -60.41 66 3.4 (null) ISCCD
1986/10/10 03:03:58.6000 11.02 -62.09 77 3.1 (null) ISCCD
1986/10/07 06:42:10.4000 6.8226 -73.0342 164.5 4.9 MB ISCCD
1986/10/07 06:42:09.7000 6.83 -73.047 158 5.0 MB ISCCD
1986/10/07 06:41:57.0000 6.7 -72.8 33 4.4 MB ISCCD
1986/10/07 04:14:22.0000 11.83 -61.76 100 3.4 (null) ISCCD
1986/10/02 06:01:12.1000 11.13 -61.5 35 4.1 (null) ISCCD
1986/10/01 10:38:44.1500 6.8909 -73.2244 159.4 4.6 MB ISCCD
1986/10/01 10:38:43.7000 6.848 -73.184 156 4.8 MB ISCCD
1986/09/30 17:16:25.8000 6.837 -73.169 161 4.6 MB ISCCD
1986/09/26 22:13:18.2000 10.74 -62.52 95 3.6 (null) ISCCD
1986/09/24 09:17:07.9000 11 -62.25 52 3.4 (null) ISCCD
1986/09/20 05:54:23.6000 8.49 -73.498 49 4.4 MB ISCCD
1986/09/20 05:54:23.6000 8.49 -73.498 49 3.1 MS ISCCD
1986/09/20 05:54:23.6800 8.5036 -73.5004 48.9 3.1 MS ISCCD
1986/09/20 05:54:23.6800 8.5036 -73.5004 48.9 4.3 MB ISCCD
1986/09/19 00:07:22.5000 10.38 -62.68 0 3.6 (null) ISCCD
1986/09/15 20:05:48.0000 9.8 -73.5 33 4.8 MB ISCCD
1986/09/12 00:35:02.0000 11.5 -67.7 33 4.2 MB ISCCD
1986/09/12 00:34:50.4000 10.86 -69.391 21 4.6 MB ISCCD
1986/09/12 00:34:50.3800 10.922 -69.3461 21 4.5 MB ISCCD
1986/09/12 00:34:50.3800 10.922 -69.3461 21 3.9 MS ISCCD
1986/09/12 00:34:50.4000 10.86 -69.391 21 3.9 MS ISCCD
1986/09/12 00:34:47.9000 11.25 -69.35 3 5.8 (null) ISCCD
1986/09/11 22:04:01.2000 10.21 -61.25 46 3.7 (null) ISCCD
1986/09/08 06:03:30.4600 6.8317 -73.0927 164.4 4.3 MB ISCCD
1986/09/08 06:03:29.9000 6.835 -73.132 161 4.6 MB ISCCD
1986/09/07 00:08:37.5000 6.773 -72.996 168 4.2 MB ISCCD
1986/09/07 00:08:37.8600 6.7914 -72.9983 169.4 4.0 MB ISCCD
1986/09/03 02:08:30.5000 13.8 -60.07 0 3.2 (null) ISCCD
1986/09/02 21:46:39.3000 13.21 -60.48 5 3.1 (null) ISCCD
1986/09/02 17:21:34.5000 10.33 -62.34 2 3.9 (null) ISCCD
1986/08/26 03:20:11.2000 10.61 -62.97 58 3.9 (null) ISCCD
1986/08/26 03:20:10.1600 10.7387 -62.9436 10 4.0 MB ISCCD
1986/08/26 03:20:09.3000 10.674 -62.895 10 4.1 MB ISCCD
1986/08/25 17:25:04.2000 10.59 -67.2 7 5.4 (null) ISCCD
1986/08/25 17:25:04.1000 10.195 -67.074 10 4.3 MS ISCCD
1986/08/25 17:25:04.4400 10.2384 -67.0891 9.9 4.3 MS ISCCD
1986/08/25 17:25:04.4400 10.2384 -67.0891 9.9 4.7 MB ISCCD
1986/08/25 17:25:04.1000 10.195 -67.074 10 4.9 MB ISCCD
1986/08/21 01:23:41.0000 10.2 -71.6 33 4.5 MB ISCCD
1986/08/21 01:23:22.0000 7.933 -72.92 10 4.6 MB ISCCD
1986/08/21 01:23:22.3300 7.9384 -72.9522 10 4.5 MB ISCCD
1986/08/19 23:59:53.4000 11.55 -59.84 55 3.8 (null) ISCCD
1986/08/18 20:56:09.0000 10 -63 33 4.3 MB ISCCD
1986/08/18 20:55:53.8000 10.63 -67.15 3 5.3 (null) ISCCD
1986/08/18 20:55:53.5000 10.352 -67.014 10 4.8 MB ISCCD
1986/08/18 20:55:53.7600 10.3469 -66.9898 10 4.6 MB ISCCD
1986/08/18 20:55:53.7600 10.3469 -66.9898 10 4.5 MS ISCCD
1986/08/18 18:20:49.7000 6.808 -72.969 161 4.6 MB ISCCD
1986/08/18 18:20:49.8500 6.7771 -72.9446 163.1 4.6 MB ISCCD
1986/08/17 20:54:45.3000 11.07 -61.89 47 4.2 (null) ISCCD
1986/08/17 15:31:30.4000 11.15 -61.17 5 3.2 (null) ISCCD
1986/08/14 17:04:27.4000 10.48 -62.88 3 3.7 (null) ISCCD
1986/08/12 21:07:54.7000 11.02 -61.97 79 4.2 (null) ISCCD
1986/08/12 21:07:51.5100 10.8236 -61.8861 121.3 4.1 MB ISCCD
1986/08/11 13:08:45.4000 13.36 -60.83 90 3.6 (null) ISCCD
1986/08/09 09:30:41.7000 10.85 -62.34 88 3.6 (null) ISCCD
1986/08/08 23:45:55.3000 11.05 -60.63 38 2.4 (null) ISCCD
1986/08/07 19:29:39.8000 10.76 -62.86 27 3.6 (null) ISCCD
1986/08/06 21:39:01.0000 10.14 -63.62 34 3.5 (null) ISCCD
1986/08/05 09:53:39.8000 12.12 -59.19 2 4.3 (null) ISCCD
1986/08/03 18:40:22.0000 13.68 -60.34 27 3.6 (null) ISCCD
1986/07/22 20:05:10.5000 11.52 -61.09 12 3.4 (null) ISCCD
1986/07/22 00:42:35.3000 13.09 -58.85 82 3.7 (null) ISCCD
1986/07/20 18:41:28.9000 12.75 -59.84 25 3.7 (null) ISCCD
1986/07/19 16:38:29.1000 11.17 -61.98 60 3.1 (null) ISCCD
1986/07/19 00:21:52.0000 13.5 -69.3 33 4.4 MB ISCCD
1986/07/19 00:21:31.7000 10.917 -69.394 10 4.9 MB ISCCD
1986/07/19 00:21:31.7000 10.917 -69.394 10 4.0 MS ISCCD
1986/07/19 00:21:31.9500 10.9256 -69.3727 10 4.7 MB ISCCD
1986/07/19 00:21:31.9500 10.9256 -69.3727 10 3.2 MS ISCCD
1986/07/18 17:22:38.2000 10.77 -69.428 7 5.9 MB ISCCD
1986/07/18 17:22:38.0400 10.7781 -69.4326 5 5.0 MS ISCCD
1986/07/18 17:22:38.0400 10.7781 -69.4326 5 5.8 MB ISCCD
1986/07/18 17:22:38.2000 10.77 -69.428 7 4.9 MS ISCCD
1986/07/14 06:24:45.5000 10.59 -63.29 0 4.0 (null) ISCCD
1986/07/14 03:20:43.5000 10.758 -63.228 33 4.6 MB ISCCD
1986/07/14 03:20:41.6000 10.74 -63.12 6 4.3 (null) ISCCD
1986/07/14 03:20:41.5600 10.7253 -63.2034 17.7 4.5 MB ISCCD
1986/07/14 03:18:29.7000 10.49 -63.13 16 4.2 (null) ISCCD
1986/07/12 11:36:45.2000 13.07 -61.07 100 3.4 (null) ISCCD
1986/07/11 08:00:28.6000 10.569 -63.262 33 4.8 MB ISCCD
1986/07/11 08:00:27.4000 10.72 -63.16 0 4.6 (null) ISCCD
1986/07/11 08:00:27.5800 10.61 -63.2584 20.9 4.3 MS ISCCD
1986/07/11 08:00:27.5800 10.61 -63.2584 20.9 4.7 MB ISCCD
1986/07/08 22:37:28.4000 11.49 -61.99 127 3.3 (null) ISCCD
1986/07/07 21:09:09.0900 10.6146 -62.9867 34.5 4.3 MB ISCCD
1986/07/07 21:09:08.2000 10.58 -63.12 35 4.6 (null) ISCCD
1986/07/07 21:09:08.9000 10.613 -62.977 35 4.3 MB ISCCD
1986/07/07 12:39:21.3000 11.28 -62 95 3.1 (null) ISCCD
1986/07/06 03:07:32.4000 13.11 -60.57 25 3.3 (null) ISCCD
1986/07/05 16:36:52.9300 9.9208 -73.0072 45.2 4.5 MB ISCCD
1986/07/05 16:36:52.4000 9.88 -72.916 33 4.6 MB ISCCD
1986/07/02 11:27:16.8000 10.76 -62.24 107 3.5 (null) ISCCD
1986/07/01 05:21:47.5000 13.75 -60.59 40 2.7 (null) ISCCD
1986/06/30 13:23:49.7000 11.14 -62.3 30 3.0 (null) ISCCD
1986/06/30 05:47:33.8000 12.21 -60.24 33 3.5 (null) ISCCD
1986/06/29 20:11:55.0000 8.4 -72.8 117 5.6 MB ISCCD
1986/06/29 20:11:50.4000 6.766 -73.009 160 5.3 MB ISCCD
1986/06/29 20:11:50.9000 6.7596 -73.004 165.3 5.2 MB ISCCD
1986/06/29 20:11:35.9000 6.77 -72.87 33 5.7 MB ISCCD
1986/06/29 20:11:35.9000 6.77 -72.87 33 4.9 MS ISCCD
1986/06/26 23:14:33.3500 6.8843 -73.0986 162.9 4.7 MB ISCCD
1986/06/26 23:14:32.9000 6.88 -73.099 160 4.8 MB ISCCD
1986/06/25 06:46:09.4000 13.059 -58.8 30 4.7 MB ISCCD
1986/06/25 06:46:09.4000 13.059 -58.8 30 4.2 MS ISCCD
1986/06/25 06:46:07.8300 13.0695 -58.7938 16 4.7 MB ISCCD
1986/06/25 06:46:07.8300 13.0695 -58.7938 16 4.2 MS ISCCD
1986/06/25 06:18:01.6000 6.784 -72.977 167 4.4 MB ISCCD
1986/06/25 06:18:01.8900 6.7534 -72.944 172.1 4.2 MB ISCCD
1986/06/24 06:40:20.4000 10.142 -72.712 156 4.0 MB ISCCD
1986/06/24 06:40:20.5900 10.1521 -72.7064 156 4.0 MB ISCCD
1986/06/24 06:40:01.0000 8.6 -72.2 33 4.0 MB ISCCD
1986/06/20 22:41:06.7000 11.49 -63.04 0 3.4 (null) ISCCD
1986/06/15 16:04:11.2500 10.6278 -62.9621 35 4.4 MB ISCCD
1986/06/13 17:04:02.2000 11.65 -62.65 35 3.4 (null) ISCCD
1986/06/13 14:26:47.0000 11.03 -62.6 10 3.8 (null) ISCCD
1986/06/13 10:36:24.1000 11.32 -63.07 3 3.6 (null) ISCCD
1986/06/12 13:23:53.8000 11.05 -62.47 14 3.7 (null) ISCCD
1986/06/12 13:23:48.1000 10.5521 -62.9303 20 4.4 MB ISCCD
1986/06/12 13:23:47.8000 10.363 -62.947 20 4.5 MB ISCCD
